#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
575000,162.97759531503058,304.5995210800428,499
580000,195.4445102079949,321.9337303987122,499
585000,213.48359095500857,279.0504457580383,499
590000,176.65725498388397,349.11943360029454,498
595000,203.9253494186379,236.9524989846956,498
600000,207.35070126134303,373.7840835211019,498
605000,175.0485277838855,279.8104631901585,498
610000,160.32299629946698,239.3247667294196,498
615000,195.75372168250908,293.75468097405724,498
620000,169.80096139997138,337.0728297614259,498
625000,190.6313377702413,330.2205929898168,498
630000,196.8820560456007,297.50669189546954,498
635000,171.86175094036625,351.5040506902037,498
640000,173.58169704168375,244.25042912273608,498
645000,159.26006799368776,306.6202317060048,498
650000,185.31412928034817,271.1835770098836,499
655000,191.505656705744,318.0533923464059,499
660000,191.51520336364499,304.1518891696116,499
665000,168.7322187185109,258.3091487795316,499
670000,166.32908301007495,310.34565245998505,499
675000,186.53667080571424,261.3447775173825,499
680000,177.13862664019942,298.53211200654295,499
685000,199.82795804117293,278.0020117120833,499
690000,142.3099564151001,316.7370747604618,499
695000,195.63922406762651,327.8732001268395,499
700000,174.5150283984967,262.65544173784673,499
705000,177.0768972930664,266.4106652444882,499
710000,173.92550948555876,330.0494532103581,499
715000,164.66080345670727,342.28669813609895,499
720000,178.46350013530414,351.0633806193453,499
725000,158.30905361383032,282.1537196196556,499
730000,196.64964775034233,295.79709764196946,499
735000,146.51677439877398,284.8762130989475,499
740000,180.3868852730153,265.91785756421467,499
745000,243.34101411617291,303.8760928156167,499
750000,183.19001036075167,284.98820688619423,499
755000,218.92676161308367,336.6902586233934,499
760000,174.41263673038185,360.21682646080063,499
765000,180.56935791222836,309.0580554709072,499
770000,133.7352835662728,312.62420514074455,499
775000,166.43020791166109,356.20517861657476,499
780000,200.22626454481957,288.76864909558736,499
785000,189.15784019356397,272.67080002099965,499
790000,165.28867207714225,307.4628437894126,499
795000,162.67356954318268,326.8927244051315,499
800000,171.14564432829647,290.2731235173585,499
805000,178.61396354745924,205.75894776705528,499
810000,197.07472040907442,323.3035584834098,499
815000,185.8888267500764,252.54833742161637,499
820000,139.16889148211357,267.45335613957656,499
825000,187.64691084172753,294.9317781482145,499
830000,189.67299762054162,291.67389960584075,499
835000,160.9834660384713,312.93676500423334,499
840000,161.26655841820582,289.03519774073976,499
845000,137.2950297924906,344.51434586908414,499
850000,188.3977611455431,346.1872309874942,498
855000,180.32967061498462,339.4158009128235,498
860000,189.95318692907716,276.62333883616674,499
865000,214.5173168964496,332.5258329384123,499
870000,171.13066040889592,352.01683803620415,499
875000,206.37874846567004,286.8325961689927,499
880000,181.88262585019697,257.35278549891314,499
885000,166.20234744418534,284.51894556319246,499
890000,161.18847920855615,308.85243499879465,500
895000,159.35177002685063,256.17678291858806,500
900000,195.93939204726604,311.64749547063343,500
905000,170.17674372515927,283.6724630083446,500
910000,197.35857007245065,342.41874921694057,500
915000,170.44383348121684,299.93583115671976,500
920000,234.66769308868282,347.4907490999373,500
925000,156.35078894206836,267.49740228812215,500
930000,160.9819202610012,308.42131434262717,500
935000,145.49642832505776,285.64527658049207,500
940000,167.94904439925406,376.82871279947403,500
945000,200.5818173730898,362.0119752387585,500
950000,179.12034134786774,256.42115288998303,500
955000,158.2806910619171,323.005828566021,500
960000,153.1581406981017,323.85432007911965,500
965000,161.65581353100617,255.62524174460665,500
970000,167.20598277583204,302.4866982992763,500
975000,170.05085504072005,261.3031706136569,500
980000,178.88243621615948,315.0057279078256,500
985000,192.38184017829798,320.3050034956421,499
990000,200.53210317659665,306.41481133139644,499
995000,176.34936569301763,306.8899998675492,499
1000000,171.57311539768295,307.2191868108087,499
1005000,179.76836687487645,257.1961622520131,499
1010000,160.01312463133644,317.31398145586957,499
1015000,186.66192512596183,262.8699089308467,499
1020000,150.6932833104577,374.80028791453276,499
1025000,182.86791949275647,282.5270684017949,499
1030000,181.92989247800313,298.6529525733673,499
1035000,198.06287413225454,356.39329956316163,499
1040000,177.5316969671213,294.44790489948144,499
1045000,186.07576034788357,261.59234480435157,499
1050000,169.40968137530274,348.3782583919491,499
1055000,156.02271001635424,278.9914144012662,499
1060000,185.3724365403429,336.9081284571275,499
1065000,181.84391652710607,300.4226261932042,498
1070000,204.63337835683984,228.37773604190087,498
1075000,211.26523933822403,325.54296514715423,498
1080000,149.34750202836386,301.1058526465346,498
1085000,168.4781497743139,332.77521973239755,498
1090000,122.48940751571308,246.85266565387752,498
1095000,171.3889285505436,370.8374626183965,498
1100000,171.80854653760736,288.75470632181754,498
1105000,178.93120279695196,307.84490750881946,498
1110000,159.9509383895393,355.661497407118,498
1115000,174.64912548443948,289.55886452650344,498
1120000,166.58175039840685,326.2151496437749,498
1125000,182.7644128481263,331.7248420664434,498
1130000,148.56523312630532,300.7717085289259,498
1135000,203.89602397882734,255.12199292738984,498
1140000,187.3953977861951,300.75496696494145,498
1145000,211.75295203185019,302.98699883732377,498
1150000,216.69497908066313,321.9793355840027,498
1155000,160.00445248773792,327.46050096202583,498
1160000,209.57277481310672,316.92672308853065,498
1165000,202.3856344235529,290.21597748984385,498
1170000,169.55679134195253,290.7640154010317,498
1175000,174.3805974155648,309.7125719555009,498
1180000,183.50874929220245,325.0875656067065,498
1185000,200.51559772194497,271.9924929939609,498
1190000,161.67570902423532,308.1890921523306,498
1195000,141.4868863901859,286.9459315102662,498
1200000,228.9509444882714,279.2829089060045,498
1205000,167.2918930525206,245.37909554093892,498
1210000,140.0347348451843,306.98958304915266,498
1215000,198.9406648201851,271.4939543292376,498
1220000,160.72290656228728,256.87344453084404,498
1225000,161.85732668871333,300.1049336821921,498
1230000,163.05482336392487,274.83410663212743,498
1235000,202.28986692918775,380.511405796447,498
1240000,145.52573817361318,311.2650401884275,498
1245000,193.77972392874207,303.9899744389597,498
1250000,187.8126325422557,269.55212267135533,498
1255000,201.7910346558475,299.06304635919327,498
1260000,150.791292505941,256.17128138449203,498
1265000,172.02863249823372,254.63885292006427,498
1270000,210.82816474224782,283.4061015727763,498
1275000,151.28603714001048,270.77876429973077,498
1280000,158.59015405944663,246.12782540164264,498
1285000,179.00080894894805,376.14624581630443,498
1290000,197.62467845512128,294.92584446137664,498
1295000,168.00308704863176,318.99933138572067,498
1300000,167.6127103041493,292.2432595504765,498
1305000,163.06681360963003,313.6765734648533,498
1310000,160.8230348788761,295.88474116893735,498
1315000,174.36379104953366,363.5060523594189,498
1320000,135.00036828957872,344.1655781392654,498
1325000,210.09414034624228,223.7125865361914,498
1330000,156.3525376511548,328.03445924182637,498
1335000,162.83223185190863,303.9512644356309,498
1340000,161.13041075328485,318.52858573821305,498
1345000,176.22276511876672,313.53456520600827,498
1350000,190.83716454044614,280.6033527536051,498
1355000,181.96321878890527,301.8830718822451,499
1360000,166.57372149308802,268.0082581833042,498
1365000,160.88839565442015,327.050347650094,498
1370000,157.7392629238903,299.1719985082821,498
1375000,168.66954430271562,305.97606203089316,498
1380000,149.4024689194213,290.92140800955883,498
1385000,200.60582427493588,326.47957265239233,498
1390000,189.90049664440508,293.77102381423236,498
1395000,169.02497234025503,339.43370114534116,498
1400000,194.16320605890192,281.26572930190156,498
1405000,184.55675142004242,259.61579489478606,498
1410000,185.44432505381874,312.756560899134,498
1415000,149.987686989055,310.37426497372087,498
1420000,175.808860374803,344.7461258196982,498
1425000,207.15844953138637,272.8781938825618,498
1430000,236.25880139459497,327.6146255974751,499
1435000,161.9741794351802,297.87764275885365,499
1440000,151.58651661002594,289.46586905616675,499
1445000,181.34731597299594,313.82525985097186,499
1450000,153.2790669224549,292.65401206129656,499
1455000,190.62702399274738,253.60412978326434,499
1460000,175.59870482182524,260.3528734277672,499
1465000,151.69904041768305,247.50859048169283,499
1470000,137.00184243032368,328.9529041263459,499
1475000,153.72928505574058,280.7672735038426,499
1480000,176.40617557188406,331.9767725162904,499
1485000,187.29672016422242,359.67088763314166,499
1490000,181.85121473858308,298.4848718578898,499
1495000,199.6121172227401,362.7427812209793,499
1500000,160.79867617163902,299.3037580627613,499
1505000,156.14006348775385,328.08469420700993,499
1510000,180.48201270117795,319.910725505668,499
1515000,179.67598756500064,297.57184538881006,499
1520000,211.6445239470502,301.6470000082843,499
1525000,174.1184439268315,301.46647813309426,499
1530000,161.74162114089657,283.76791277364754,499
1535000,219.94120192681487,339.8458471287473,499
1540000,198.65051506610703,283.7394660259244,499
1545000,198.32661275444522,328.67504977892514,499
1550000,166.98872092415564,311.1088706510738,498
1555000,159.6643264290734,330.9196652148998,499
1560000,186.3712338168321,303.63582958081497,499
1565000,175.9097732041366,333.0432333217376,498
1570000,182.19645664990247,326.19586369528787,498
1575000,199.60647473489695,292.79869179231645,498
1580000,182.09374444160386,232.44100311398486,498
1585000,164.48064008110717,311.0441833250096,498
1590000,163.6638588427583,282.3382880405332,498
1595000,175.3967046480399,336.0676963490416,498
1600000,146.40443875899726,309.4506612171492,498
1605000,150.17917277685845,333.0009629825086,498
1610000,149.9751622606091,314.86355346036544,498
1615000,197.9299451364924,279.513920430182,498
1620000,196.9458230268636,264.0970093832289,498
1625000,159.55741412927458,311.01738676414186,498
1630000,202.79484148601523,250.47247652844996,498
1635000,163.40307921253824,254.14048266101346,498
1640000,178.63630284719648,224.4957333575252,498
1645000,178.88995182077903,275.3668012610158,498
1650000,173.71429212905235,357.9829905405289,498
1655000,169.3095442666421,273.2753351149106,498
1660000,166.86140214396545,312.10294783655297,498
1665000,222.51537688548547,330.3866060110014,498
1670000,171.6660534491055,268.48216823092105,498
1675000,197.80274250036288,328.0690065885275,498
1680000,156.24054483652992,347.2818523481078,498
1685000,175.8030795847419,310.73951975892936,498
1690000,173.7645958123562,336.4153668399623,498
1695000,149.39358342217858,326.04256993501883,498
1700000,199.26789546760054,294.11191652251586,498
1705000,147.38145675361645,317.00584431224763,498
1710000,214.76940695833767,305.09079542994914,498
1715000,149.5446985081581,262.9300054412746,498
1720000,152.87148593884712,297.96447638208167,498
1725000,185.85169791516498,322.13775472559666,498
1730000,193.83031362522047,312.7907252982161,498
1735000,176.6357185211849,329.9008978808419,498
1740000,181.99553429594758,275.9936178485526,498
1745000,225.47743595027634,392.8325088955586,498
1750000,202.35067866521592,348.4871160368677,498
1755000,226.06555188954238,276.85823616543524,498
1760000,157.8027260874407,268.47927647571305,498
1765000,188.9634445429485,283.6114893213556,498
1770000,198.27370683880935,310.76997416480407,498
1775000,132.62954648627078,322.895102510127,498
1780000,192.794347157205,301.1688203494695,498
1785000,171.352042482798,300.28222590196816,498
1790000,201.42713197610485,292.08691581472226,498
1795000,158.88709262261492,245.5792525777951,498
1800000,175.64570902015961,265.4062307735545,498
1805000,174.34813574936754,350.71763077138337,498
1810000,175.22275691981872,286.25330845128326,498
1815000,215.9117864043042,309.07423648986287,498
1820000,188.76793436471493,377.57697732764626,498
1825000,153.44689797748032,308.5319407943178,498
1830000,207.29783609683224,210.05561022118087,498
1835000,173.22241919747202,332.2252173872541,498
1840000,195.45578201354712,283.9359002218838,498
1845000,190.25405888475368,289.3952752227552,498
1850000,144.2315918114404,316.17544757164853,498
1855000,182.77086546937048,263.7818031276756,498
1860000,194.71633577658406,295.765872222523,498
1865000,132.95984985634328,293.18329141217083,498
1870000,211.72171223604911,283.74897527976475,498
1875000,176.51135810831283,275.4949477916903,498
1880000,214.2543860417954,322.14768932973465,498
1885000,161.06452924063518,336.67159506772214,498
1890000,217.52477506615438,298.28334043862316,498
1895000,145.45506914517304,276.54694835306185,498
1900000,155.41692393008688,320.07509476142985,498
1905000,170.80007705417498,243.5763270704741,498
1910000,186.3213456968334,277.8021273371231,498
1915000,180.611244423399,253.95569403574393,498
1920000,200.9694442467506,291.2411125551429,498
1925000,167.59743634535917,337.62200427942935,498
1930000,172.39036541896957,328.79034460609824,498
1935000,172.95116580925043,332.4022237492339,498
1940000,181.82556862207178,289.86278630435777,498
1945000,195.59168464889024,327.223611176234,498
1950000,170.95188620561865,312.49160523082446,498
1955000,216.9851645892458,295.3416743232733,498
1960000,153.7300047182393,335.8459468411179,498
1965000,138.47067031188462,290.10997268189,498
1970000,230.86394096128984,311.44268059370546,498
1975000,194.7881198431722,283.52692549386194,498
1980000,174.02963024591747,335.29792905181125,498
1985000,142.59534407639487,310.66127822036526,498
1990000,151.7647526106767,299.08695930102294,498
1995000,199.67837050794319,264.45451820565347,498
2000000,156.25333468196075,267.4244431351128,498
2005000,212.01493619934638,320.94606356848675,498
2010000,135.69263584926756,244.98320559162786,498
2015000,190.05621596979944,332.20201885709963,498
2020000,140.53697533054412,307.7410098369538,498
2025000,170.78454951065135,303.58467066301677,498
2030000,165.74688378798197,304.5035390910354,498
2035000,174.59108412839495,311.7635605341845,498
2040000,175.4879956790811,316.45423637921965,498
2045000,164.80133113630114,317.59680910513646,498
2050000,192.141954224825,291.68070513696887,498
2055000,162.41424836024026,275.4076650198104,498
2060000,165.25799178259967,242.93088518444748,498
2065000,186.60137666744384,244.58763117530899,498
2070000,184.58163780078706,279.74470782161194,498
2075000,175.24544882748168,291.5045375637375,498
2080000,176.86529133515864,301.6404246585174,498
2085000,186.53378715845133,336.4399474352322,498
2090000,228.54235809699514,280.567150841619,498
2095000,166.03091613295422,313.3961102947056,498
2100000,201.00834314197158,336.3895291604561,498
2105000,160.99951119488793,294.3672713160771,498
2110000,178.97730953754964,238.23289416902077,498
2115000,201.60322021922653,385.53077188253224,498
2120000,149.38248836196905,222.03757910665072,498
2125000,146.13652795890602,312.87546007074036,498
2130000,167.25709644910796,313.0815570546782,498
2135000,152.0347349345293,303.335037791682,498
2140000,144.54534587583,292.79396693949786,498
2145000,188.6620196424632,285.1303393620212,498
2150000,168.19550538937523,232.54328312326828,498
2155000,189.54605717436604,255.0222672630556,498
2160000,163.97558244322357,339.4979588284742,498
2165000,167.62255406319014,282.6096772536864,498
2170000,158.09701832235314,266.8321617260238,498
2175000,160.83199450322255,306.97829186669355,498
2180000,214.5899496465397,299.8560998145135,498
2185000,218.46933054774962,266.7474184801786,498
2190000,172.61262258612228,320.4105311212811,498
2195000,145.2744910845124,303.06094600653387,498
2200000,189.38018977661395,337.62275344155654,498
2205000,180.64152970515048,267.97720889005564,498
2210000,158.26504439278136,310.656486680695,498
2215000,150.12250316080963,268.54198556430885,498
2220000,143.74016487100107,292.013319322195,498
2225000,172.91690898045908,315.04156283303485,498
2230000,143.51768340785117,321.4131820845269,499
2235000,134.89595865758693,307.3452143311925,499
2240000,172.90662908668065,326.1003529108944,499
2245000,174.34952752286577,264.68426451087146,499
2250000,196.94175931302223,301.635908367498,499
2255000,162.43716906105718,327.6092144618702,498
2260000,193.05704729682262,260.1518908627072,498
2265000,201.18519170759774,312.77556447120196,498
2270000,168.41883881939808,317.06972621067297,498
2275000,158.00704248312962,311.740903417248,498
2280000,186.5618139592265,292.2293183920149,498
2285000,157.22138774911218,299.0036417535424,498
2290000,157.17928546311092,293.0157292916712,498
2295000,172.94561686479176,303.3195394641965,498
2300000,175.71870198596227,333.9333114296653,498
2305000,159.36927829420534,325.7492700310955,498
2310000,167.78360086778204,364.66808600382706,498
2315000,192.1977513752969,266.5443435838854,498
2320000,173.77562432649037,289.5868554824346,498
2325000,157.96929572021241,284.21219016357395,498
2330000,188.94832286553483,280.41773153633596,498
2335000,184.03013066524494,272.18455108775777,498
2340000,176.65563925707366,308.8449177998527,498
2345000,185.24540508169528,272.47876211652226,498
2350000,137.83705186267045,243.88460603835043,498
2355000,205.7123630062457,349.07381142016385,498
2360000,162.72113716957395,260.8825196750928,498
2365000,175.92708791961994,312.2348255834312,498
2370000,199.17251358073503,316.8594643771579,498
2375000,182.68237431388246,392.6624643386184,498
2380000,175.59608060109366,282.1901989942037,498
2385000,144.3889648323005,265.18032750314205,498
2390000,158.21767664433943,278.5298177443741,498
2395000,139.66916986305182,297.7697127647386,498
2400000,156.94610330864944,332.75187274868824,498
2405000,130.2635199450083,283.31540471357397,498
2410000,170.683434085533,279.6658511789185,498
2415000,164.29847134681262,310.6735263173252,498
2420000,141.7341988513178,275.11242650502646,498
2425000,137.85441784719507,298.15186194605303,498
2430000,154.1166189069593,327.7129069332105,498
2435000,186.2895392929059,279.57287567038065,498
2440000,175.73659963605368,294.8260980306455,498
2445000,171.74192161355967,310.9111091181228,498
2450000,219.45342419914076,327.0762534276491,498
2455000,167.88221280045437,312.53509477933255,498
2460000,193.5689443328634,373.41627356970025,498
2465000,206.00242104548215,301.84965643367013,498
2470000,172.5725861987626,307.1975063366568,498
2475000,166.64295658739113,285.68416003438625,498
2480000,163.6895732228938,325.2670279616919,498
2485000,204.90675549611433,250.37996464051403,498
2490000,179.23786759623934,309.177537332868,498
2495000,151.77578384855508,324.3158516606245,498
2500000,167.36841565390105,378.59940408558845,498
2505000,177.46144730094912,306.4147559949745,498
2510000,159.8119609782637,313.59651687668736,498
2515000,182.87171451666362,255.41271384187797,498
2520000,175.4363316280595,303.61808940027936,498
2525000,155.77486928878855,293.80377344048344,498
2530000,215.02407672990947,349.09293069363923,498
2535000,177.52382493821474,278.8715818874966,498
2540000,176.32041743838676,291.42447505044,498
2545000,183.42779528253604,316.33229891059455,498
2550000,151.50818829092822,266.7847120200399,498
2555000,184.86897352561144,255.0737017336228,498
2560000,155.0965305366069,311.0370613258069,498
2565000,179.51323191470686,260.8555911010212,498
2570000,176.62451195635006,324.56780339500244,498
2575000,161.2792943751703,289.16208870949396,498
2580000,162.52775881612357,322.15156988504333,498
2585000,176.9605121234351,288.63113441099046,498
2590000,146.6653225643708,275.6566243407142,498
2595000,150.24891220626986,294.88016975279584,498
2600000,186.3641176997416,248.0623931139507,498
2605000,192.61943581472974,342.9844257864154,498
2610000,158.94804676888526,287.5701814203298,498
2615000,186.17248713263368,358.4073717569394,498
2620000,144.20312498658825,347.2189856251533,498
2625000,202.4129032365648,333.71150584831906,498
2630000,186.8524927532143,271.51188595063326,498
2635000,149.78217530198924,289.17076093013634,498
2640000,160.15031818435452,254.853742325443,498
2645000,135.32133289399926,315.2487002619434,498
2650000,183.49200457014325,301.00103192086084,498
2655000,171.0669124151139,364.3958923308049,498
2660000,202.36787968731474,323.9621033242452,498
2665000,156.5625880300545,287.6558001514467,498
2670000,175.91966147961807,276.19685600438817,498
2675000,161.6299788503126,274.26960369600573,498
2680000,173.14975957109783,342.9392581315289,498
2685000,171.1158019341535,296.2813667850622,498
2690000,197.91526904917788,332.62422539778123,498
2695000,159.79374909664892,364.8845534678829,498
2700000,157.11320557508344,300.5561701970681,498
2705000,149.85450087504063,263.26104881243236,498
2710000,186.4583535256838,300.857695327303,498
2715000,178.0426666267199,299.87354521742014,498
2720000,136.61707179819305,286.6301695553465,498
2725000,163.13339343745918,241.6296525006068,498
2730000,177.30534969559136,253.05670828516247,498
2735000,167.60633479221823,315.16193197890806,498
2740000,185.80592992082907,297.8571454371397,498
2745000,140.85147979981537,282.9226270164053,498
2750000,208.12211059493097,310.30823847052466,498
2755000,176.65119861723224,323.594274902883,498
2760000,180.42934773434075,308.9994628084948,498
2765000,163.30291728667365,287.51673543418343,498
2770000,174.7640683183788,320.54039740344496,498
2775000,169.63539199649847,300.9085376233419,498
2780000,148.9259493722863,327.4949531865601,498
2785000,169.06703363810095,286.4455268317307,498
2790000,198.15403884191807,312.5819729536408,498
2795000,190.50335829190126,339.0524140112681,498
2800000,190.87628962809347,299.25392255671875,498
2805000,195.82083838037425,273.23176160252035,498
2810000,161.1434589149445,267.66608243381364,498
2815000,140.4512409564798,325.14765200432726,498
2820000,168.2190761371815,321.5685507459204,498
2825000,198.18830738720504,348.88718507672263,498
2830000,158.92794147662661,299.7448185331453,498
2835000,174.9289876848278,297.18489559952405,498
2840000,143.22704259102014,269.76946215485765,498
2845000,179.36160825826283,323.69722210911954,498
2850000,166.08543151296755,268.84946115454335,498
2855000,137.55064802635323,289.657768582763,498
2860000,177.57254105286017,286.3380773585048,498
2865000,200.9663816612461,320.952540511764,498
2870000,159.0303280351714,347.37772685272415,498
2875000,177.67110383574982,336.91586479843863,498
2880000,162.18220551560282,258.65802224418724,498
2885000,175.07539991304446,301.47987361276313,498
2890000,182.0661024018072,261.1124255972901,498
2895000,166.93019856672325,277.8479664187052,498
2900000,141.44035259455396,354.45643657230426,498
2905000,175.03802995893136,303.63711957906514,498
2910000,178.58065991436675,293.20307065208766,498
2915000,151.53724534005198,284.8091621364584,498
2920000,178.7430789636594,261.1189025765776,498
2925000,167.8723309952695,349.0065861717446,498
2930000,172.0708841910785,348.8854036985968,498
2935000,190.94817558439905,308.8231767810524,498
2940000,201.6593134875364,349.14357983225506,498
2945000,163.62745211610684,317.8059262763199,498
2950000,190.5274692283785,308.37023454942283,498
2955000,179.6730027834597,335.28730211902996,498
2960000,176.00398142188203,264.4357284542357,498
2965000,168.50310824480073,250.71376087039954,498
2970000,167.00440239113846,304.38903292325745,498
2975000,209.62349808597963,296.4406037048523,498
2980000,170.0319188081901,306.23141334133066,498
2985000,163.60359033737458,315.201362735327,498
2990000,210.11338815426882,335.4941971025952,498
2995000,155.37037564575675,355.5111959039326,498
3000000,181.1275480869116,279.4072230691727,497
3005000,176.2504948005586,279.00256057398445,497
3010000,196.83517321607636,273.26742848505734,498
3015000,164.77021261312962,290.4007705542334,498
3020000,184.57687913570788,215.5326476099572,498
3025000,179.19974171242714,275.7211310081159,498
3030000,154.9807243872369,329.54071271770306,498
3035000,128.51607844755563,286.7692177036485,498
3040000,201.86445019136073,361.9642739203781,498
3045000,181.82050626914005,252.8775963338093,498
3050000,156.05979777141283,259.9821928400479,498
3055000,201.86503907150245,295.4999719760821,498
3060000,156.90930733352153,298.47191791817676,498
3065000,175.0454028312892,236.31311185112895,498
3070000,188.6228133785409,327.23541357758523,498
3075000,171.53823816075325,244.7937682936749,498
3080000,167.13216432079335,300.11194745630985,498
3085000,173.11709395824323,314.2456567483959,498
3090000,184.2061931076666,281.5437046055455,498
3095000,175.37403563592926,300.04707718324886,498
3100000,166.3866757280721,305.07136760400016,498
3105000,139.71019853103132,320.07459593368907,498
3110000,227.45361889517764,352.5055385151624,498
3115000,202.65581308678185,321.9900011664334,498
3120000,180.00143701399608,262.82419447802585,498
3125000,190.07766197960245,284.42937459706724,498
3130000,176.31175574763654,346.4222524466965,498
3135000,205.99219686451752,330.8929841268969,498
3140000,183.24986410167205,329.84019995616967,498
3145000,160.69651232050083,361.65472605404136,498
3150000,166.025249186566,324.8070746970745,498
3155000,173.33013981349671,265.9621065379292,498
3160000,196.35322657347476,287.4263293659488,498
3165000,197.40934031472068,252.54612629714234,498
3170000,161.0322668690809,288.32032557470785,498
3175000,157.55130500706917,327.1757103494137,498
3180000,172.464721455857,353.14037555338126,498
3185000,173.74038215357058,289.4431988167267,498
3190000,163.3093534097949,319.4833846296677,498
3195000,172.9002792086198,284.04329419608047,498
3200000,156.11289288198978,291.0631860123912,498
3205000,146.5281198780459,285.12815261975305,498
3210000,140.69749659871349,241.70586406276414,498
3215000,195.77893943464028,280.2721203143431,498
3220000,149.88249969948347,367.22357441217076,498
