#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
9980000,228.15502907403365,302.1732538932827,720
9985000,188.66246012802057,335.7993925206437,720
9990000,168.88761698269687,337.45679651948603,720
9995000,193.4809266691925,385.07224154277696,720
10000000,182.37656184577412,312.60208135662464,720
10005000,192.8828822545236,319.27712655705636,720
10010000,159.4090863226672,306.9371512550766,720
10015000,166.0672264742638,269.69916211724245,720
10020000,174.36619654224617,303.74993018998305,720
10025000,179.44593815423374,238.40803338847883,720
10030000,200.57601660442498,321.7981380536215,720
10035000,162.72404879173823,361.0178481347681,720
10040000,178.09123712285475,269.43795169863614,720
10045000,164.03950431163608,306.4311927448498,720
10050000,181.09314713517998,260.41596125358444,720
10055000,190.40615120078473,307.11695798412353,720
10060000,186.07579055602292,313.3192294367964,720
10065000,186.42523426502677,356.54824494012536,720
10070000,170.07911814977285,226.37118984119306,720
10075000,207.8909166112414,290.9777599732669,720
10080000,184.31024579775635,310.4699598351493,720
10085000,182.90680448597107,362.35975941423123,720
10090000,186.04501985314639,292.73294809862364,720
10095000,126.74048864675595,295.5561911232904,720
10100000,210.67962789435398,283.3588179362287,720
10105000,158.8048745931843,358.782845705484,720
10110000,167.4245192557547,320.369294219407,720
10115000,227.49296244249646,341.21894497857267,720
10120000,161.49201969150417,308.0582330773375,720
10125000,181.7073620437599,339.1281331963103,720
10130000,164.76322398560472,344.4845360865152,720
10135000,219.06738115052923,335.33746208291103,720
10140000,187.16692733458956,277.4415786235041,720
10145000,181.39359035540454,324.46042395881955,720
10150000,147.87843899227602,309.2696191502578,720
10155000,165.6229981493673,323.3952903885962,720
10160000,206.81010342781184,308.2877483185846,720
10165000,179.60403767150498,296.93513215570806,720
10170000,211.83214939241697,303.19625391996135,720
10175000,177.88221046711894,280.44328739475316,720
10180000,156.12599062426358,289.85374803855314,720
10185000,164.52133387869216,309.2641732300846,720
10190000,178.84046681282268,297.0900471960708,720
10195000,194.22417134898828,336.1544466515128,720
10200000,158.93924366452416,301.8671840193725,720
10205000,185.43757162467176,285.7585801056127,720
10210000,205.41427361334408,285.4983448595996,720
10215000,173.86799565052917,282.20290692325153,720
10220000,140.94773037915542,258.8224550337048,720
10225000,162.22842504851573,282.55298722638423,720
10230000,174.31736718577497,300.1776105036813,720
10235000,176.94200052893547,276.2611338299867,720
10240000,166.58616188055478,289.7709069737884,720
10245000,202.28131654818011,352.34702183367835,720
10250000,203.77242211670725,344.28072279944854,720
10255000,154.1151688043624,284.73073873826417,720
10260000,198.8681132105686,366.320537785592,720
10265000,187.0551479888852,307.9908879695393,720
10270000,172.0458831862607,351.9699267808845,720
10275000,160.55671274234226,282.32012819482094,720
10280000,178.85550178308907,349.63418840413965,720
10285000,171.8426951922961,298.4629746730588,720
10290000,174.8264391532713,262.48174136738965,720
10295000,162.87875693984114,322.1518522083309,720
10300000,179.66657414320906,244.47371256735357,720
10305000,186.43576585764123,295.05063512220244,721
10310000,181.0038828034033,332.47294166106275,721
10315000,149.69981652649452,277.48728308986654,721
10320000,140.5931707653287,248.62467858130978,721
10325000,155.29108076323922,313.3585096623903,721
10330000,177.8108722390707,295.57072114419447,721
10335000,151.57685939664506,282.73514179846984,721
10340000,186.62826025019945,294.96384584869986,721
10345000,185.8806560344873,323.85176730422234,721
10350000,159.02092655775516,227.23024887442426,721
10355000,163.2854744431505,339.50526610892985,721
10360000,212.43508861428302,274.8836225402133,721
10365000,195.28860908957452,282.1385381313989,721
10370000,233.74993364576747,296.1486277508756,721
10375000,184.47908479031986,348.4959048399929,721
10380000,162.73703770139522,317.08295062638535,721
10385000,177.4458376316246,285.1159040464213,721
10390000,168.133363126302,260.5542531076525,721
10395000,162.30665566736104,347.98661509662685,721
10400000,192.885305138214,258.6404856625208,721
10405000,151.06077169917137,308.374970568472,721
10410000,150.26130435067577,245.9135161640031,721
10415000,195.03969622983615,347.26883716802337,721
10420000,165.29269543820672,295.9810787106997,721
10425000,177.87271142732058,327.72585565114053,721
10430000,162.12181604659278,288.33787203841325,721
10435000,180.14153966434577,271.4947559553315,721
10440000,181.7843344912211,369.33212389168796,721
10445000,171.99025089845503,269.3399913507685,721
10450000,189.27124078970752,361.28576135051514,721
10455000,207.02845262804308,255.49037162566967,721
10460000,154.19923228078116,254.4448128692827,721
10465000,191.66832667305846,312.3984498449562,721
10470000,215.89032124373702,308.0280437894158,721
10475000,203.06290914882433,353.90827278229244,721
10480000,162.13284472381866,319.1200672564352,721
10485000,201.88209134036128,299.7592272190698,721
10490000,173.22583157020924,265.24058313125926,721
10495000,172.81259831530667,291.69301185431385,721
10500000,172.69969133442459,274.44707392166083,721
10505000,129.32176380204803,257.22128981009126,721
10510000,199.08523076191648,257.0634302852811,721
10515000,162.02926665980672,364.3546128097225,721
10520000,162.29055909556104,352.5952239243714,721
10525000,200.52913928343224,399.04537021602243,721
10530000,175.00809553668702,296.59618126179873,721
10535000,138.5552023743403,301.1263448690211,721
10540000,159.09100143666117,263.5151219440248,721
10545000,194.69755653653635,328.64367244054915,721
10550000,204.56264627132668,260.7861167148792,721
10555000,173.3452023342822,305.7556383737677,721
10560000,179.13382514256074,311.2402973236966,721
10565000,172.83744152405018,284.7303016549565,721
10570000,194.16989908884702,269.12937841173147,721
10575000,171.0828260410249,280.7714602327558,721
10580000,199.54856020155594,281.07361359872397,721
10585000,180.74482471888723,284.85364568170786,721
10590000,193.93505305775403,314.6269029747107,721
10595000,182.88466776485026,284.0114102347336,721
10600000,205.80737142580497,272.82494075086464,721
10605000,198.50680373276947,346.682976323862,721
10610000,174.30861324226692,293.9594515080098,721
10615000,165.902475481672,284.77663643233444,721
10620000,184.90811341069244,341.36962558794824,721
10625000,183.70677439164072,306.738116105715,721
10630000,185.1915131045868,336.39465074800853,721
10635000,180.94425277974375,311.5226034051717,721
10640000,181.14712809068627,326.7578190366147,721
10645000,155.94842334703281,304.7967201081032,721
10650000,159.74354096614047,290.39534085756736,721
10655000,166.78044304752999,337.11526408872885,721
10660000,205.16319750776367,376.6345136723513,721
10665000,177.15414747799787,266.114678132041,721
10670000,170.80252342966006,285.0343647240897,721
10675000,170.94069345878142,320.23654318005487,721
10680000,191.40337794493226,323.6265366244203,721
10685000,210.80918133081724,315.8830196139135,721
10690000,207.53856635935867,247.5159484230302,721
10695000,179.02659950127605,284.9945536994078,722
10700000,178.9845728644576,301.7110322666797,722
10705000,123.8234736210942,338.30487630729243,722
10710000,177.10943292024302,349.91504540083935,722
10715000,158.12252250252166,388.57432541953233,722
10720000,179.0931162476277,270.48514968669167,722
10725000,173.43022777708288,264.09644337704896,722
10730000,195.73959596616703,298.3939323775355,722
10735000,214.13472424936768,328.0852045072866,722
10740000,201.4770320585609,330.26129824922083,722
10745000,193.95136089935866,297.10766264106024,722
10750000,187.24772430161963,325.44587388319985,722
10755000,184.6799921462288,273.6028279353917,722
10760000,183.98969987601703,319.3531940755267,722
10765000,177.64168081584165,352.2009124348717,722
10770000,224.8920521397358,327.5722932058193,722
10775000,168.771694946112,263.63807956906294,722
10780000,177.50207346283156,256.0429870502472,722
10785000,166.5802595528059,297.959583391248,722
10790000,178.51508524125168,278.89933868752456,722
10795000,179.96666962342934,292.5037899161547,722
10800000,169.84483036266593,337.7737141361675,722
10805000,154.92342249148362,337.58795169066195,722
10810000,169.79970780869934,271.1363581950333,722
10815000,183.7118280548272,313.6967079755069,722
10820000,177.89086430177608,265.97109267864954,722
10825000,204.63850981952876,310.8022165778356,722
10830000,184.92057680450543,272.5942372748016,722
10835000,155.6667850490553,289.9362684491622,722
10840000,161.04657557417764,306.1856725187532,722
10845000,213.49028005209095,316.7329577613223,722
10850000,220.64710811029713,288.1205167894363,722
10855000,150.43970564033236,336.94937958569096,722
10860000,165.38911553668137,276.3968678596503,722
10865000,159.51189749286524,311.5944027521403,722
10870000,199.00008230386894,354.291935649185,722
10875000,143.60321695532264,287.98039498209874,722
10880000,218.8884657847061,284.196642182077,722
10885000,200.7000964057412,282.4887678697362,722
10890000,184.89712596989384,354.5160085289235,722
10895000,198.8285351730897,311.6353501768773,722
10900000,168.2908309564252,314.80395722528704,722
10905000,150.200014545801,277.6583477769433,722
10910000,186.37723052436138,275.5528804528508,722
10915000,180.09071862459984,278.7818384396613,722
10920000,178.84869806783806,326.28641282484114,722
10925000,157.2505002199659,235.02395152206495,722
10930000,214.17680218012643,279.5171546742376,722
10935000,178.54509125429934,264.6601203357596,722
10940000,181.9073558019417,320.6096726596213,722
10945000,176.6054407410153,318.0751453974354,722
10950000,222.65601923573752,368.41233018647563,722
10955000,201.9720764687471,317.343030942232,722
10960000,180.36954663676116,287.4127477392782,722
10965000,155.07164984929813,317.1220248015384,722
10970000,181.23547133545176,268.9565819856988,722
10975000,155.32532683576525,322.67573937178577,722
10980000,174.83090243685606,310.31394006562783,722
10985000,189.91028807384353,313.5748915450953,722
10990000,201.74494179651612,309.06126060440147,722
10995000,152.68378014280108,279.91439233623237,722
11000000,203.23971101470568,332.1813967474571,722
11005000,168.97913746991705,332.97359752359176,722
11010000,201.28897448622905,299.83551546662426,722
11015000,238.1181833995387,315.4159177802965,722
11020000,185.03823723979292,315.65565363743787,722
11025000,183.24022346994437,281.8507144511599,722
11030000,212.7952685646451,352.50638807749687,722
11035000,153.65898242659392,296.98850664943626,722
11040000,191.52750227469983,301.40615104115983,722
11045000,188.18043811326558,283.0513865657025,722
11050000,165.80165491426158,299.9851999559494,722
11055000,143.2337293117513,337.3362321038938,722
11060000,169.43682715735673,282.44914733577093,722
11065000,186.4740917265614,290.90007296941553,722
11070000,223.31037292182288,284.58502312050786,722
11075000,207.50528033569523,291.0564089818018,722
11080000,210.46641009053852,264.97205473461094,722
11085000,174.89623369087127,310.3568501281324,722
11090000,192.29993223598697,298.133303875637,722
11095000,169.86587435522165,219.67551269110385,722
11100000,164.5648053194554,290.789323343052,722
11105000,169.19878695865825,348.64684369806673,722
11110000,238.63822940476064,291.5732244345707,722
11115000,179.08900967501063,335.8566402912805,723
11120000,175.97100667498944,291.7835541596366,723
11125000,158.85521113588615,360.208490122255,723
11130000,209.5158606383394,224.8922205540085,723
11135000,219.28142653246067,312.44361480227076,723
11140000,165.3113563068622,353.27282534061817,723
11145000,192.146005207326,301.66216733083826,723
11150000,152.45800958054053,299.1574313756406,723
11155000,148.25343158520027,302.20261000065346,723
11160000,160.07758811046014,277.4541558403054,723
11165000,154.66877745026548,309.3050111170434,723
11170000,150.52639369389885,270.02986774096956,723
11175000,156.18058627131364,318.7837815676069,723
11180000,160.91003894683328,278.02751070181694,723
11185000,198.7790131414266,340.6542865960438,723
11190000,153.15049039342443,307.27731636749724,723
11195000,225.48059524444506,252.6267431503399,723
11200000,182.1912042890678,271.72831203540863,723
11205000,162.64215439689164,203.3724357569727,723
11210000,196.02861020618093,338.54686246171644,723
11215000,179.12611559306964,256.3981625221386,723
11220000,142.78423750804956,304.47850385828445,723
11225000,178.44968120440922,290.72992003465924,723
11230000,226.66992827892997,276.71695697667803,723
11235000,174.57070915886416,381.9413041035899,723
11240000,170.50198699965168,298.0329072780271,723
11245000,215.74752238233654,299.5124018249327,723
11250000,178.4304203908976,287.2700077725772,723
11255000,194.1921400112096,234.6035298268401,723
11260000,178.56666660245418,309.98120194294484,723
11265000,169.62440175503687,332.68532337709814,723
11270000,181.28922985267585,337.19727217113285,723
11275000,177.4753832094627,312.4853679352891,723
11280000,154.8766136553046,366.87123862407066,723
11285000,129.6243027965193,263.65760541168623,723
11290000,189.83860931384243,287.24923314598124,723
11295000,186.79020360793746,303.6605954705778,723
11300000,186.4980726250323,258.9548654671138,723
11305000,183.18552574220823,291.7375528560289,723
11310000,144.6661483407732,308.13964872269963,723
11315000,186.34655758126755,279.33002685579373,723
11320000,226.0908935735585,255.55470879026603,723
11325000,202.18920446201813,310.2976078279664,723
11330000,172.31429197762884,279.06331333995524,723
11335000,202.5806521317496,255.7848375978324,723
11340000,180.90488439468024,297.0611853828391,723
11345000,204.86751514189166,293.8639815732127,723
11350000,182.12910675085462,315.7701426182847,723
11355000,163.95966701421443,273.12138100481474,723
11360000,177.24975301701843,425.78415979351945,723
11365000,153.31224968827033,329.2688277823455,723
11370000,176.7471544660368,306.95682712008636,723
11375000,172.9171828277204,351.56917032511024,723
11380000,192.86413933026694,273.9753671932146,723
11385000,157.5523975660578,258.2858088064411,723
11390000,161.05761938273125,330.67998526093635,723
11395000,159.3675179704421,254.09446090148353,723
11400000,158.69122907741496,290.6599154369187,723
11405000,174.63105382864248,256.9906153664176,723
11410000,186.51446866722412,297.3290992525929,723
11415000,190.90337081272511,333.36910570977903,723
11420000,162.9634484970308,337.13236137603366,723
11425000,189.15912063884764,313.1461453210191,723
11430000,162.01867864623927,274.1239958735544,723
11435000,175.33847520807996,288.1891921661307,723
11440000,190.65182229512533,257.18572998262255,723
11445000,179.97635956553734,309.99326066258584,723
11450000,167.4264009544296,352.19412816353207,723
11455000,166.16855600680194,229.71556943186243,723
11460000,158.9402288097747,295.3992381164842,723
11465000,212.566935204241,249.66557289562869,723
11470000,175.27870377577466,321.7626126083768,723
11475000,179.93528929318114,315.70794748168527,723
11480000,186.52756449369002,344.24866193503505,723
11485000,172.88343787465416,211.33535579723733,723
11490000,159.67916687596536,267.1585147226517,723
11495000,153.72511375082587,323.8191279501757,723
11500000,155.34319510055704,322.3119102622032,723
11505000,168.43449096556867,303.5602037958118,723
11510000,176.48889389578602,283.56969769895767,723
11515000,140.13326094791003,273.56353016560587,723
11520000,185.49059822008329,322.9024248914557,723
11525000,157.7552756571571,378.4676390374216,723
11530000,145.89156295100378,293.5543696669387,723
11535000,156.54427599083706,257.6597363811403,723
11540000,175.24362454702626,268.44840228489574,723
11545000,173.3996411913025,327.37370178129595,723
11550000,205.86585268419796,381.7067139376709,723
11555000,179.53028593730227,305.86846047482476,723
11560000,197.28695266596696,224.42681671513122,723
11565000,155.5216600682185,298.82480166413853,723
11570000,183.12143080617108,337.61648101178736,724
11575000,130.81601979896664,294.3690014838903,723
11580000,238.11383975876757,312.16905265931865,723
11585000,179.6716220715383,282.97243430050906,723
11590000,185.58271581496604,247.14167075477184,724
11595000,202.78922350662694,323.35143201344624,724
11600000,190.31530643651962,302.2927443244967,724
11605000,153.1877442020466,298.5521851690572,724
11610000,130.85395158956325,245.7671187686222,724
11615000,187.7653056732325,250.62699263659692,724
11620000,176.9124256047464,298.6246099343003,724
11625000,179.9442354166941,357.4571929144586,724
11630000,200.6139690721514,291.8907353748551,724
11635000,196.60127835432027,306.58936930622133,724
11640000,187.28555951495298,302.16450984890565,724
11645000,191.65120797128404,304.22735245961417,724
11650000,168.47900319245653,296.8875499516245,724
11655000,178.9458892786699,288.37999710095255,724
11660000,153.45121964567417,311.705845390572,724
11665000,198.58757133110342,331.6708191225792,724
11670000,182.92421017375852,349.5551569428853,724
11675000,156.9891497240288,288.9596377600034,724
11680000,174.84009539277574,325.0886114291741,724
11685000,131.8686845152117,302.2937379865957,724
11690000,159.28322990145287,296.61015027735306,724
11695000,168.02496402302359,308.4415475346487,724
11700000,131.30819209490042,238.22951832948849,724
11705000,157.7795020064245,234.5428597254391,724
11710000,158.48709898972214,323.91107430202277,724
11715000,233.70226614845558,352.13295454245633,724
11720000,182.53429989245947,273.5910061011721,724
11725000,153.66088909259508,259.0288712989584,724
11730000,156.16447305456663,266.18814822030447,724
11735000,158.17210342695975,319.7416990087228,724
11740000,170.56817389696982,340.3041598084364,724
11745000,174.12747119617774,334.2016780419154,724
11750000,176.78034764691768,274.26029790590405,724
11755000,167.2930240163672,331.47991165155474,724
11760000,224.1707302923544,292.32596555266224,724
11765000,216.31790917630985,258.1111483921891,724
11770000,171.64299059432344,310.5750586818073,724
11775000,213.12727941874593,286.3755028588079,724
11780000,175.17311497994274,282.9489398264164,724
11785000,199.7524932652923,293.8532185336697,724
11790000,164.17595886168235,313.7398192952683,724
11795000,179.33248928265087,287.54368594926297,724
11800000,211.94634492593934,323.56949873510456,724
11805000,180.38904146359587,256.61473131604856,724
11810000,217.20224060984174,309.84300219990917,724
11815000,164.51735481272902,298.20036373351485,724
11820000,169.74493731844277,293.42220756218273,724
11825000,130.6261657180704,269.76692111199515,724
11830000,197.04924601560666,326.20856189250856,724
11835000,183.38461586606894,305.4206146645906,724
11840000,178.8462193463531,281.59528679751685,724
11845000,171.2435793048101,299.8995243747571,724
11850000,159.8962812494038,288.6827817146274,724
11855000,203.47684306817345,294.5281150022165,724
11860000,184.19266206940085,261.5549085008069,724
11865000,172.34188552699746,283.85239530722845,724
11870000,161.73648775463357,347.04156739486194,724
11875000,165.7574736063897,304.9556963213107,724
11880000,170.60806412667532,277.37362281299244,724
11885000,172.38903796146835,327.6647764817199,724
11890000,173.06044224379508,304.6941531197679,724
11895000,224.20309500822046,245.6901592449573,724
11900000,207.07350691348833,321.16203272704996,724
11905000,152.84587707121668,251.31788023270985,724
11910000,222.244326003041,332.50899444333913,724
11915000,148.84548045160784,310.9718994463566,724
11920000,165.77057414962408,324.76030901036984,724
11925000,168.91341971654214,309.16249987841167,724
11930000,140.1704272750371,287.7008913782875,724
11935000,197.359226393234,328.5135266925595,724
11940000,165.49779664333394,364.1101143066363,724
11945000,220.0364393751204,283.0334083594716,724
11950000,177.5171596762715,330.1853168404053,724
11955000,158.4353564904898,271.2608777488143,724
11960000,177.84698733098543,285.9033848368576,724
11965000,135.11971444588437,254.85438150301482,724
11970000,200.6523452910269,317.6533583136035,724
11975000,176.7282450098382,289.53460680119093,724
11980000,180.33856302528997,322.4355761855376,724
11985000,173.17648629304716,302.3744711436922,724
11990000,212.37966484060343,278.76592265608207,724
11995000,195.14958887730455,352.53715226343417,724
12000000,171.78501256848773,275.43758378288624,724
12005000,154.67310761043805,302.08886652191865,724
12010000,167.5078635565435,249.0553499427799,724
12015000,142.11301124602625,270.88952613110916,724
12020000,196.27621216239663,251.2645367100976,724
12025000,203.72112844623607,246.6512951498528,724
12030000,185.3029694425087,286.49926712341926,724
12035000,160.36327964519154,320.5104249318024,724
12040000,180.29371360628897,312.05599949637445,724
12045000,147.6639240825018,275.2631439821788,724
12050000,164.92291948259043,220.2777986836507,724
12055000,145.03511632245346,297.6217759133063,724
12060000,166.40154214107724,343.64526560960303,725
12065000,166.3338047336439,246.17631626910224,725
12070000,161.2248231426653,303.083388025454,725
12075000,175.78664232335618,305.4167219042893,725
12080000,208.56573930481485,370.4047919018305,725
12085000,179.70560624831342,322.1989115824615,725
12090000,186.2364992176824,327.3348125878905,725
12095000,154.98526745511975,275.2379120157694,725
12100000,199.2324075802741,389.9486626293489,725
12105000,161.57241058377176,310.392729208034,725
12110000,166.78482600879414,323.26165921254545,725
12115000,170.29027568505177,234.94831786195275,725
12120000,171.73173389417295,390.0235539366869,725
12125000,194.3917223191219,273.860760813841,725
12130000,151.596757889402,351.3144250257065,725
12135000,155.947618525805,321.4188913658242,725
12140000,162.51311321068067,289.34649950989524,725
12145000,205.9872144341578,274.4451318134201,725
12150000,152.02397048971633,258.76553927339603,725
12155000,221.08699809529435,332.2268455837894,725
12160000,186.34166334849613,316.67539703371693,725
12165000,184.2056629280082,318.80147749402516,725
12170000,206.08375760535063,346.00536532023403,725
12175000,162.62490344739925,331.2366942224666,725
12180000,174.83048781204496,224.5171984058866,725
12185000,161.77527560373665,321.41712531119754,725
12190000,193.35983352548806,315.1165904182413,725
12195000,180.2285050743915,256.31007556851455,725
12200000,156.97521792330392,300.8584905676629,725
12205000,187.37329099277522,364.3158802373354,725
12210000,186.4558880488817,343.65583284655975,725
12215000,187.4795203462715,346.8159229629773,725
12220000,158.23396526555058,287.64050821712476,725
12225000,168.26421134458755,283.6101131845667,725
12230000,176.7335963292001,309.0631787000157,725
12235000,203.30676276957402,264.60280587021447,725
12240000,161.93195274303216,309.38642004178695,725
12245000,136.01337040512584,274.4451007509813,725
12250000,170.0381186847012,321.9781440487519,725
12255000,158.03113816510844,315.34248887300595,725
12260000,147.23228571739398,291.3702972942589,725
12265000,164.5666305044246,335.43967204155706,725
12270000,194.7425795040527,305.8705102975233,725
12275000,179.70958931552596,315.1364201861394,725
12280000,131.04629809242573,275.65995322623365,725
12285000,159.34774834238968,296.5822048073744,725
12290000,158.87284348818227,280.8729753771239,725
12295000,177.30363739756314,329.31222553220096,725
12300000,162.6282031120588,342.62409005787345,725
12305000,169.30918191916365,300.19158277613576,725
12310000,191.52468995174232,293.6399515776715,725
12315000,143.96320730001963,289.19894308709803,725
12320000,206.1869060026784,308.0927471029477,725
12325000,126.70435053972419,336.7686299683816,725
12330000,203.60547051892354,307.9820885630292,725
12335000,188.91786205082875,279.0202176316779,725
12340000,130.11739978435943,292.6446521517062,725
12345000,223.0691623319521,413.3606963389407,725
12350000,155.44880614605694,320.35667512901676,725
12355000,143.21561910548658,348.5142455453695,725
12360000,162.19933254028754,322.26163708206104,725
12365000,169.9625479171805,265.8202267498234,725
12370000,156.4650121394677,311.60646061808586,725
12375000,154.32433942586437,257.4713550442665,725
12380000,153.8672959682765,268.1729760634239,725
12385000,162.71470719779308,263.70705732286393,725
12390000,188.70793003201084,343.51600394535546,725
12395000,195.44731319225824,328.99735352795574,725
12400000,128.40214022756686,321.8348465964734,725
12405000,157.13152781897784,312.8462662688731,725
12410000,188.05714731705783,366.4945072894308,725
12415000,162.23456154769562,286.0024581568694,725
12420000,187.33771957926444,348.65312682499945,725
12425000,182.21066865457314,351.47435419976875,725
12430000,199.45302120781088,318.67366316145797,725
12435000,167.34763069770167,279.0810731285444,725
12440000,204.62767135426782,319.56536646148027,725
12445000,165.67391938240434,316.8964045800322,725
12450000,193.86342923557237,319.41425060644843,725
12455000,162.90371632498483,325.9805874668428,725
12460000,200.35153555356052,320.5610577220177,725
12465000,201.52693994244368,343.27270447356585,725
12470000,169.71529599223308,321.6130157052554,725
12475000,174.32881587069753,350.0477240574219,725
12480000,159.8319098252852,324.2584006201816,725
12485000,171.9836835915689,346.196226127495,725
12490000,194.7594750297792,310.9482184552505,725
12495000,191.99063558688778,330.8071561281258,725
12500000,163.46906574880938,313.6617565632264,725
12505000,183.68796538808687,329.569939293993,725
12510000,199.70456448244772,290.44938997134193,725
12515000,175.50293202182314,255.5895435619237,725
12520000,205.33801535635564,325.90094938380685,725
12525000,190.1188490458413,247.45889968585138,725
12530000,202.39592130049164,281.184821605445,725
12535000,184.2439084616626,354.50907437108265,725
12540000,122.87508776127044,253.57953866890142,725
12545000,161.15277193106775,261.46851001794266,725
12550000,234.26179957129574,285.8472067552641,725
12555000,169.4948127950916,306.59931626572643,725
12560000,205.90395077534856,341.91539539213215,725
12565000,175.72427984982704,278.57113841594776,725
12570000,193.3428869520377,354.68679264598336,725
12575000,168.321958065633,308.81325389076505,725
12580000,160.34096789392134,314.92700012725976,725
12585000,206.50939155323513,252.92021783633518,725
12590000,236.10565900055113,302.80465640437876,725
12595000,187.73702814185071,256.85508447865976,725
12600000,194.42954987380162,298.99794213849253,725
12605000,170.98882113860293,281.9799001215797,725
12610000,210.1476230125439,313.96977062762886,725
12615000,158.56324745059217,305.9085816019011,725
12620000,167.2017096787594,277.6654492105092,725
12625000,200.31407576049776,350.5172382898481,725
12630000,197.8253535815633,365.6048843960516,726
12635000,231.50539168537713,263.3474359285221,726
12640000,148.75441508288992,254.98719672482824,726
12645000,184.62593084629506,280.268401694574,726
12650000,170.43727720061486,289.4361554330665,726
12655000,198.96119556244886,274.42942354303193,726
12660000,180.88139098168972,288.23069903359556,726
12665000,165.31362355800255,326.5809977116574,726
12670000,169.2100580591346,321.0169246799668,726
12675000,159.65960900885875,333.0108349831408,726
12680000,157.0756746177134,237.00686620096025,726
12685000,196.95166333764658,360.6288842712591,726
12690000,188.23268076923205,285.8363645876974,726
12695000,167.14952129364372,246.91138787736898,726
12700000,197.86241726848752,351.66720702312654,726
12705000,185.6755129943639,353.0117216939841,726
12710000,167.6654446910635,284.5774347574365,726
12715000,172.38719025875167,310.5327571589654,726
12720000,144.5525498833033,308.98877464895276,726
12725000,151.70774190758013,245.52716684036946,726
12730000,144.5087496908548,296.28527400716774,726
12735000,199.77206749015937,316.68614735057025,726
12740000,180.48011889231955,291.33069033431633,726
12745000,200.8061830981856,296.64850037155105,726
12750000,169.71300707548266,298.14571285050704,726
12755000,169.5506370963567,313.5520386524348,726
12760000,184.05153708142782,303.34886329069843,726
12765000,190.8276199650983,285.19871343512085,726
12770000,163.46786997024822,285.79069809778196,726
12775000,155.09810333653223,355.3646846223408,726
12780000,189.67586815845638,276.13680110885616,726
12785000,166.5064312934319,272.8102325826599,726
12790000,184.04510936017348,313.2210462560756,726
12795000,154.5593959274046,291.64592979089815,726
12800000,163.9777963939845,265.5418481192261,726
12805000,192.1986682416773,323.1424326844732,726
12810000,195.60251279369464,297.9844419601392,726
12815000,188.12820151536886,299.7627616026466,726
12820000,195.25828721372767,315.08029481543673,726
12825000,170.25122779899144,318.1692387472657,726
12830000,204.03380125402688,337.65551596077864,726
12835000,198.15352033247805,359.2705623514464,726
12840000,150.84128436743256,286.28240865319043,726
12845000,206.247234466735,294.21982895252137,726
12850000,149.08369079804436,265.39817834339476,726
12855000,175.12381187141307,274.20017948649394,726
12860000,182.57051022512755,265.6967534281011,726
12865000,199.0774634545918,271.04843460087545,726
12870000,176.58985344220224,285.43247799723906,726
12875000,160.76345387421784,279.34236637023184,726
12880000,172.91582984797606,282.378025652218,726
12885000,149.1468893433352,341.5914901104046,726
12890000,181.15656533282984,300.33582562433213,726
12895000,156.99992981039142,262.96812779876507,726
12900000,171.04416297885953,332.09197953585357,726
12905000,197.75397129637298,260.3507475835139,726
12910000,171.01161460886328,328.10283407811653,726
12915000,157.63643322479163,286.99055285924226,726
12920000,188.38975278436095,287.18709348824115,726
12925000,176.17209912039695,270.5976661894315,726
12930000,157.0039318423548,324.6465145641141,726
12935000,173.91984262821944,334.12350078137706,726
12940000,155.79781569194157,324.1643750338149,726
12945000,174.75984160825115,291.9349996201783,726
12950000,162.82671440373878,319.6764553149856,726
12955000,187.17353982369505,335.2333798110503,726
12960000,160.23115298284284,270.4987067390907,726
12965000,182.72601852122793,296.4793469214611,726
12970000,156.15874672059692,329.34884251503394,726
12975000,167.68399244749358,328.1532803014959,726
12980000,184.66310172503037,294.0555523490828,726
12985000,157.4927922574631,296.50784243507803,726
12990000,161.73755422152212,274.46400174355324,726
12995000,180.28800126075657,299.5644880486058,726
13000000,163.40580410992948,316.9739223427556,726
13005000,166.77988096994704,285.0540143077299,726
13010000,149.49406083255445,302.87457079144656,726
13015000,179.16506088362405,328.94678386086275,726
13020000,177.0973587400652,341.37557449109056,726
13025000,167.9976775784365,288.7493430307432,726
13030000,160.95996245298954,322.1577981551495,726
13035000,163.25394076174916,314.77989874606766,726
13040000,180.46021381269816,317.12612599646104,726
13045000,172.24793798957595,269.56494105255814,726
13050000,182.37852885984756,289.3505248955741,726
13055000,178.6969764960766,268.93533239318623,726
13060000,180.37521759494268,350.1519092968063,726
13065000,156.8751942396563,322.35131671609565,726
13070000,170.19830929003896,340.7445922129003,726
13075000,150.70438419501352,271.631297091908,726
13080000,185.51263961192643,261.6093578093662,726
13085000,154.8546304417665,289.67560975810795,726
13090000,178.92208031399355,260.3741978889099,726
13095000,159.26281125169692,314.18068840972137,726
13100000,195.4572564524917,361.28877752238026,726
13105000,224.89816494021045,354.44458536585955,726
13110000,180.04313819996295,288.46914608830275,726
13115000,179.68676224111246,300.30690222192885,726
13120000,170.58525753485125,290.8475958086251,726
13125000,182.01442722145154,312.27757956751907,726
13130000,197.2918581349629,279.75582393199113,726
13135000,163.03645698793437,282.2497440234879,726
13140000,149.7263504749444,271.2555625905017,726
13145000,135.65432827349127,367.21310672344157,726
13150000,144.9894528657624,292.3241737627891,726
13155000,160.13839409669993,296.0789814407394,726
