#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
14750000,203.5789393358567,331.2343288781025,746
14755000,166.65914602001345,306.55692428796624,746
14760000,227.4795774189127,307.55252030797857,746
14765000,189.50707357238778,277.8850572741068,746
14770000,183.89499296827898,318.10343729541904,746
14775000,157.1695051557782,317.56534166379396,746
14780000,246.55329527321672,281.7506399381558,746
14785000,195.00988477725895,254.77199031935248,746
14790000,176.15858136625113,274.92234320860274,746
14795000,166.83465767936906,333.043575349477,746
14800000,169.4928676615961,269.4738380975592,746
14805000,210.94940376612732,301.7959574730375,746
14810000,224.4691817666805,338.98062732021515,746
14815000,166.79613881118505,309.67849444057686,746
14820000,154.6440699661947,275.1593123603501,746
14825000,198.41814756852477,402.6920932273267,745
14830000,186.82497573761066,334.27708292242215,745
14835000,170.9251297192294,323.053532110454,745
14840000,216.46053003446224,360.0950656300282,745
14845000,154.5631530412859,275.1489687366113,745
14850000,195.65701823547104,317.17607886871326,745
14855000,236.05692483997953,271.3163541909572,745
14860000,161.79743241051008,343.45421983989297,745
14865000,190.06525012775901,319.13936783573513,745
14870000,179.87868792615345,303.3609611067701,745
14875000,157.01142950247467,320.18472444875545,745
14880000,179.95557610810326,294.58791440581797,745
14885000,180.01082706553407,297.7354366905776,745
14890000,195.69034907798869,260.93322418362084,745
14895000,201.35283767010034,227.65867478889376,745
14900000,154.74125409468846,321.56045933593435,745
14905000,200.80536473236145,326.9074521939062,745
14910000,187.61408687066583,304.57130685280265,745
14915000,221.75565315162635,291.8988101949555,745
14920000,209.0006651523444,314.43316668524835,744
14925000,157.13461349790487,293.3467130048825,744
14930000,176.88116655094956,300.9794729978488,744
14935000,166.42107803363467,315.93973251725396,744
14940000,172.21104070709157,254.56280685555376,744
14945000,213.8266662092302,292.9559394828035,744
14950000,190.94120073917355,301.1214714288995,744
14955000,233.1732240451979,255.26304581986713,744
14960000,227.79352237554806,301.47058168094907,744
14965000,220.24982287769933,355.4137104266193,744
14970000,228.2475626892433,340.08305487299265,744
14975000,181.66718880856368,277.52368081630823,744
14980000,175.00112857689004,252.50964972579197,744
14985000,175.80272203640928,264.03714739492744,744
14990000,167.37489319589284,287.4144496608509,743
14995000,199.2831197776767,291.00190758485263,743
15000000,227.29247241362455,357.0096601120727,743
15005000,185.6746895062208,337.003528196983,743
15010000,190.14757857067485,251.3301874222875,743
15015000,180.4132656664817,264.1544510306642,743
15020000,208.35182708634414,340.307459941324,743
15025000,217.68255849295343,315.0701299176719,743
15030000,193.12483017552418,303.9492934098619,743
15035000,215.7396169433477,254.67150207436234,743
15040000,175.0280407230346,291.95070506919086,743
15045000,187.86357891545748,368.5591063349633,743
15050000,195.29032166832056,239.56741601687062,743
15055000,211.29390771013698,257.9985566156301,743
15060000,192.2386147226192,280.54324603994297,743
15065000,176.48185435242308,278.0206726941453,742
15070000,204.9209498325693,279.2497780450069,742
15075000,189.3286339651069,334.8863977549362,742
15080000,173.9701099860949,318.91327231832537,742
15085000,197.23028191834874,312.6406379621766,742
15090000,213.95805317882574,308.87128399430026,742
15095000,183.69626698304984,343.31858682263766,742
15100000,231.84004826457704,289.950623929198,742
15105000,218.93638525669775,357.2207396064599,742
15110000,176.90877494472278,337.4397342410864,742
15115000,176.86766156690715,284.55702484704887,742
15120000,179.7343415565497,228.76528840247266,742
15125000,163.78617324350327,268.2113631229175,742
15130000,178.4344975105635,263.6499908719991,742
15135000,199.15671338504558,284.55789254583254,741
15140000,162.79954907656565,282.4017891236573,741
15145000,177.84667381602114,326.62814678611505,741
15150000,182.89947974022687,328.6478185680042,741
15155000,160.34409609715345,341.1681464238408,741
15160000,226.29580583278036,332.3572965431414,741
15165000,226.0891558121213,293.27237504861006,741
15170000,172.2820038733857,287.30573545772455,741
15175000,198.79349218467368,326.0598168366905,741
15180000,191.11319322841672,286.11079439463714,741
15185000,172.84744835032475,348.8302718586681,741
15190000,175.50227210972574,310.21587274574756,741
15195000,186.44895427105016,250.24120968411913,741
15200000,156.40561997798312,306.85668648291613,741
15205000,188.79233218132384,318.63277016033203,740
15210000,191.38282304406886,283.960780172781,740
15215000,180.14456928843595,353.27673178943684,740
15220000,192.94900023111637,287.43545009877135,740
15225000,165.07470146448185,310.65129345777575,740
15230000,225.21392100371986,300.721763489093,740
15235000,191.90804258905848,234.2288682782349,740
15240000,193.52666661918454,284.7174163109846,740
15245000,216.13329904180577,276.59088401634733,740
15250000,184.84341830095892,306.10819997189736,740
15255000,216.6718546285357,324.95939580243174,740
15260000,210.9649645258444,284.03673038629904,740
15265000,198.57763064148412,318.4013290880429,740
15270000,179.74707457127667,293.22239495734505,740
15275000,224.28350707777582,260.7739900576736,740
15280000,202.14983399551213,223.1919779129654,740
15285000,189.63121911895524,325.2035309685253,739
15290000,208.0253234104588,298.3273962541782,739
15295000,194.60625766174263,306.07623024813205,739
15300000,200.4609334531619,375.37999707647737,739
15305000,203.93134168706223,306.3770679477876,739
15310000,195.38588697826071,354.776577641832,739
15315000,168.71709448017185,325.49718771727936,739
15320000,231.1411724843595,316.7124531912822,739
15325000,180.6980379380852,359.10540239624396,739
15330000,191.26301383041783,325.3929823828125,739
15335000,195.15504351895794,343.45955915241336,739
15340000,201.65684522418337,332.20912141819906,739
15345000,196.28263327409405,257.9235259673202,739
15350000,161.7583523329039,277.29072126570424,739
15355000,138.86909525898218,316.69999766841124,739
15360000,231.63816561297102,282.56974477474233,739
15365000,161.39822460643146,256.4773634018716,739
15370000,175.50291895404558,268.03832402442515,738
15375000,209.5272922722027,356.5521986951298,738
15380000,215.76223865996175,275.3431217947406,738
15385000,178.38458227540292,305.76348387864863,738
15390000,172.40041651508375,340.0947785185941,738
15395000,176.0818182892551,264.0875209365236,738
15400000,195.9956671961687,305.18938016706056,738
15405000,180.7775034562537,327.91004934719723,738
15410000,163.64345912430116,327.4356497494641,738
15415000,186.36560876698584,253.0778044313704,738
15420000,183.61710302439806,256.87126614795835,738
15425000,169.09903239852682,294.23251834122556,738
15430000,171.4543833728152,310.10990770841727,738
15435000,182.34305288294905,324.10674250851713,738
15440000,165.50969632266495,321.76952919041236,737
15445000,182.9899963227974,342.67069247307245,737
15450000,164.5845357170616,282.22820867493874,737
15455000,158.93395830376764,332.735576586923,737
15460000,182.84029496477163,252.86132991944572,737
15465000,178.2477519208436,299.2917685129508,737
15470000,192.7187607248382,337.3083226953481,737
15475000,229.10987632807414,295.0389005341322,737
15480000,209.10252856527507,308.7131082264346,737
15485000,191.5204094618128,333.81968805777313,737
15490000,166.62730588562056,243.01648135216848,737
15495000,192.87820457461132,317.3187694671829,737
15500000,207.08443790909416,247.95410280147826,737
15505000,195.45645220764814,247.13909557516226,737
15510000,165.06319542112203,284.8057492091947,737
15515000,184.12171890756534,280.88204128936366,736
15520000,195.02550054030579,295.40295026931864,736
15525000,222.7564686517667,284.21107236429754,736
15530000,177.32797705335707,330.00129085294736,736
15535000,205.92466798576228,345.2198814285985,736
15540000,161.77290549047592,333.2737170964074,736
15545000,193.9508163315709,230.77160963933528,736
15550000,195.45200900918732,250.6250045330453,736
15555000,152.32273106919058,283.72904355686376,736
15560000,204.7050935682131,327.9176405615649,736
15565000,178.46940428024502,244.71835450736586,736
15570000,180.0238546810119,300.33818095640794,736
15575000,196.24020582796487,386.42533347799525,736
15580000,206.09891285441097,322.9254171636725,736
15585000,179.57346954146445,293.576019706588,736
15590000,172.24973010345806,278.14181234705484,736
15595000,181.700730925804,316.5770916477128,735
15600000,185.01328596735107,367.912217600558,735
15605000,184.81893164103408,349.9075702245043,735
15610000,176.67806472960493,286.41022525977576,735
15615000,212.857085247871,276.0291824875701,735
15620000,231.61681825878028,267.4362900799368,735
15625000,223.2279059294738,255.21513396799355,735
15630000,172.70923386242194,309.7562409625842,735
15635000,187.75365961182322,281.139717108808,735
15640000,169.3236547568529,266.6784255663131,735
15645000,184.86935530601488,382.47184220384486,735
15650000,241.82810090119415,285.3748831175818,735
15655000,190.74410743175508,279.4982681888691,735
15660000,194.00001613155408,258.03181992770254,735
15665000,179.8389165266229,313.4206697271057,735
15670000,202.12082099812628,384.35325474569294,735
15675000,165.81327336506274,352.2489283689237,734
15680000,182.69011630215695,268.2118612685288,734
15685000,216.56949225425774,247.21237607373823,734
15690000,219.56976506136544,282.0613613275986,734
15695000,185.18130349494533,317.0571011826218,734
15700000,206.5816547619784,293.6028356363367,734
15705000,177.2890913939254,292.1852855741066,734
15710000,161.17817842795304,260.9419608805217,734
15715000,166.9005649106898,277.77472646212976,734
15720000,195.994257799109,250.7579358313548,734
15725000,184.86296990122923,299.6208109491728,734
15730000,195.014149263209,384.4040748201755,734
15735000,227.0751779735892,304.41004233305176,734
15740000,183.14842672829377,300.76858913310184,734
15745000,175.05089648210333,296.8639825136149,734
15750000,187.843643795714,304.3818515509769,734
15755000,193.18861373733512,287.70071880576404,734
15760000,175.87745136468553,239.44894556178383,734
15765000,195.411191683326,365.4654366175769,734
15770000,208.35040996381858,296.7331577423458,733
15775000,216.0311134635746,216.7729172639011,733
15780000,192.1910730181638,395.4723040266317,733
15785000,177.22231957960634,258.78875993661245,733
15790000,196.49078949705702,264.0360523904009,733
15795000,189.2817789101594,309.0977072644929,733
15800000,203.75114537223502,309.2625282952245,733
15805000,201.2950866832458,295.570569462727,733
15810000,169.6337477570286,319.4535060362486,733
15815000,179.20143090046878,300.9812466274164,733
15820000,179.07248424874305,278.6068470007211,733
15825000,176.65125433597,365.7606178944137,733
15830000,181.02417902558793,329.3490109283349,733
15835000,175.78579130941174,291.6291799049988,733
15840000,189.1706942177725,301.0101716661437,733
15845000,170.08220108817432,303.67741380496665,733
15850000,193.31859865588476,276.2251475960817,732
15855000,203.28858144277416,298.2351696993177,732
15860000,192.9887732339638,244.1957632853004,732
15865000,198.41553713618285,264.5092241471948,732
15870000,216.43009154390236,381.5209321434152,732
15875000,178.55454074061547,307.701593120887,732
15880000,179.83475081160717,250.75629439456344,732
15885000,171.03968964885786,277.61012547396814,732
15890000,170.94788345267958,226.51698685623947,732
15895000,227.41467234950778,319.1697817204769,732
15900000,198.1102379880494,295.16396124808756,732
15905000,185.9500117980133,332.7407987451977,732
15910000,196.2859769742285,382.7980671219902,732
15915000,199.4630658131257,299.5442778309557,732
15920000,170.0148091576678,290.0165184759218,732
15925000,170.1828406039269,299.608608190662,731
15930000,199.80329961281927,299.32048503017097,731
15935000,169.44747947840665,304.29914482391223,731
15940000,207.1039233636658,358.9132446876164,731
15945000,163.38725017744932,294.391689095729,731
15950000,194.47782663636642,361.48642451535386,731
15955000,163.05268314161776,312.05267800278597,731
15960000,197.9082885592431,266.0421176521998,731
15965000,175.0657096936514,250.5189320576434,731
15970000,202.68718511166517,357.24229733717175,731
15975000,165.84323625034452,305.5879541268021,731
15980000,171.57096562462257,303.6023762997694,731
15985000,184.04513068596725,358.65127813808033,731
15990000,223.6248605327733,333.44869879818117,731
15995000,199.6131376177809,341.72920488210576,731
16000000,209.17760928816702,319.803484260011,731
16005000,206.75206142365846,299.83341367656215,731
16010000,178.08414315645342,306.756549760834,730
16015000,201.84198008883027,276.83361580298407,730
16020000,216.8754289352959,319.84026380047993,730
16025000,215.22741276422585,348.14025906340976,730
16030000,175.1594933092416,290.30249797448215,730
16035000,225.04058733585504,333.62050885840836,730
16040000,171.55937475679244,317.22621638943446,730
16045000,198.60157646666474,295.84960371327423,730
16050000,155.54068846341815,276.035610943572,730
16055000,203.24815049855943,321.915115066857,730
16060000,173.1662327973575,335.4894775761122,730
16065000,205.080218064093,331.66264837868647,730
16070000,198.30956430924687,260.5175472230864,730
16075000,161.26034317230497,312.911850484045,730
16080000,198.3176996243746,302.09455761752946,730
16085000,207.94408705356352,354.1962509547526,730
16090000,202.17283000754117,274.8662991376542,730
16095000,174.50506561028084,315.4234431506648,729
16100000,173.72418701486453,225.24621799409388,729
16105000,192.342665357753,252.2816965322785,729
16110000,184.6769565599254,269.4210477675518,729
16115000,176.37426106583172,285.6085938530818,729
16120000,159.0096453628835,273.47495184719315,729
16125000,219.7617307582671,282.7843565826862,729
16130000,207.47490063500402,311.20672798124514,729
16135000,185.13663713545662,301.31065950333596,729
16140000,210.61334620118703,308.8506664700935,729
16145000,192.37066731864232,266.3039038857657,729
16150000,143.48726248613846,255.25317241903988,729
16155000,160.58165921226544,309.8768023619577,729
16160000,200.55156508410585,248.71022535650977,729
16165000,160.58600370230835,300.46943158368083,729
16170000,210.91859146887842,327.39784041589144,729
16175000,165.70073529232545,320.77959235597285,729
16180000,205.64045165393458,303.04049406259435,729
16185000,225.76149273706932,332.9606337535265,728
16190000,210.53095547394676,401.3335991398713,728
16195000,196.99351313480824,244.8422453826746,728
16200000,186.09680259651816,342.7881294903991,728
16205000,150.5713742956849,314.98252598442485,728
16210000,162.8719543794765,372.54059902570805,728
16215000,153.71165789355797,297.2588474197356,728
16220000,153.34804887882137,299.5437730246829,728
16225000,186.69459736947556,294.29509132839064,728
16230000,182.21929479255587,299.3900182491036,728
16235000,205.02662673292483,282.75959937860046,728
16240000,185.32638235864317,308.11476647508846,728
16245000,182.5742349226628,291.49983826270693,728
16250000,143.09916549387165,313.25193894081417,728
16255000,179.30856840010756,325.2345292886165,728
16260000,225.585988518916,281.0516515861193,728
16265000,145.73678843146757,311.594210206377,727
16270000,204.37315832935627,294.27667610388517,727
16275000,226.4973835439996,302.2958873591345,727
16280000,231.37944587284585,301.20217936132934,727
16285000,160.3521378050677,299.13156650802154,727
16290000,168.0996727568395,299.6320327663254,727
16295000,194.56551302645596,326.79273764078846,727
16300000,171.66514095831414,280.1554716883015,727
16305000,210.51310190227085,287.12249089390116,727
16310000,211.70644998526012,288.3323114087208,727
16315000,175.07072800501098,274.0685204131441,727
16320000,145.2830985663627,306.33241896537913,727
16325000,170.68323664176117,229.2153181221194,727
16330000,209.86180658505924,337.29019220338944,727
16335000,173.23831107297556,249.74017524121086,727
16340000,195.99936392548017,374.61045768896184,727
16345000,176.66764116172413,269.8670059349899,726
16350000,198.89377823645805,370.3806176777048,726
16355000,199.39192005083058,270.78674892150036,726
16360000,179.37183642176564,301.3659318185208,726
16365000,193.62191282745763,302.9759368009447,726
16370000,180.12471620417372,348.7195055013437,726
16375000,195.47687566482864,267.8289570566466,726
16380000,179.23289782306313,309.12995155865633,726
16385000,220.38568808045926,316.15557710857007,726
16390000,205.03907771181005,330.6816894434791,726
16395000,162.82821021333206,310.2830320123078,726
16400000,198.66649457520433,262.2577729585623,726
16405000,187.98758210879072,271.3554722207934,726
16410000,191.28627887801522,334.6668927616521,726
16415000,178.02630120072885,304.3198331447364,726
16420000,206.42403477403118,300.44413265510923,726
16425000,159.1437877136051,370.5528530316791,726
16430000,219.23967307153438,339.0554223840378,725
16435000,171.23989114470803,272.35072859970217,725
16440000,192.99133996694195,328.5574736703925,725
16445000,224.4165124791488,268.30109604568736,725
16450000,166.6135205385677,275.5698131054557,725
16455000,230.90931106900038,295.0825714619967,725
16460000,192.7055091674357,320.7468460819154,725
16465000,199.86563569274588,300.881340843944,725
16470000,214.35918698930408,336.40312888316134,725
16475000,197.17016071909018,274.1122537272954,725
16480000,184.39763238380286,306.312280321657,725
16485000,190.2683169987103,286.63091130016096,725
16490000,219.5870223253952,322.5763947712185,725
16495000,195.644878982694,291.0534771502222,725
16500000,171.52701684422766,257.91829761334174,725
16505000,143.8583144409025,309.99336037745826,725
16510000,171.59358907341777,250.6982645403918,725
16515000,158.31161847114416,272.2277430890692,725
16520000,175.8576101254015,266.564850650958,725
16525000,225.43262513388746,330.71514645572216,725
16530000,193.027657558723,230.6292628092526,724
16535000,196.60947517528163,287.04612742718297,724
16540000,216.24053070456864,258.7903194017797,724
16545000,214.6679898613955,262.3834554730393,724
16550000,213.79305041158347,239.52850714767024,724
16555000,177.49179603268118,288.34608086497144,724
16560000,153.73404607641933,271.33222342013687,724
16565000,216.26353274323662,282.003411460728,724
16570000,189.88686344704593,231.28360052269923,724
16575000,171.81892382070788,287.4479837834856,724
16580000,163.6911771406732,235.7780114671119,724
16585000,213.07690464508912,309.09428372199164,724
16590000,225.97957333209786,353.68225734904314,724
16595000,180.95655998598355,284.20885837043534,724
16600000,203.25453121248358,282.0417075957084,724
16605000,151.6310410296408,335.06276498976297,724
16610000,186.63677694764226,242.48819685805873,724
16615000,187.2467752754312,343.7788823994258,724
16620000,149.40287485445654,334.544113097079,724
16625000,243.71433266934676,319.9720883612225,724
16630000,198.25520754437608,330.7341682904574,723
16635000,210.83286004759066,282.7664199937611,723
16640000,180.37467850129337,295.7645839153402,723
16645000,168.54374812791616,253.23085457732043,723
16650000,168.247726037986,369.52042812864505,723
16655000,162.906810373498,230.18534968488802,723
16660000,217.00738305439782,304.69249515362696,723
16665000,213.41694652013163,325.23529219660116,723
16670000,180.42577116963025,359.4746403916935,723
16675000,173.7264855645481,335.83805027896364,723
16680000,165.49766158059788,265.6963838571035,723
16685000,185.35942441202778,327.2735524419307,723
16690000,154.32255173762917,346.14012728999967,723
16695000,203.43480857110148,330.6472128013142,723
16700000,196.25094367788645,371.1843947251089,723
16705000,202.69385048189247,286.2669909653939,723
16710000,226.1792155847662,280.6882801692474,723
16715000,172.50751150713103,260.58011560729756,723
16720000,190.73396663998545,251.9161234968193,722
16725000,171.21242594459187,285.764783677748,722
16730000,203.6855489444357,264.57373847590077,722
16735000,181.7940690631047,251.5023413491621,722
16740000,213.4329495624216,324.80408946893306,722
16745000,170.53440899391325,277.20006634474396,722
16750000,221.51403230845824,250.54013109788386,722
16755000,179.97870297799574,261.94912573262155,722
16760000,168.90271106205398,320.3085616768841,722
16765000,179.89741420188645,297.3964700508046,722
16770000,186.7092230847579,342.233701178824,722
16775000,180.27077476978195,265.22956331137857,722
16780000,151.6407676648594,291.41375907367984,722
16785000,158.20448895771483,348.47826572527873,722
16790000,163.11551096096878,324.61811817469413,722
16795000,182.3436641149438,292.9532950479236,722
16800000,184.95993510394578,243.53950158768947,722
16805000,205.08386377342416,297.6699189003834,722
16810000,159.728048575006,347.09418113794084,721
16815000,193.4373535654811,297.9714399837982,721
16820000,190.62235506467573,259.636756816228,721
16825000,211.6503214216939,293.56504475955364,721
16830000,170.33852157837444,359.90532906481894,721
16835000,206.1009070905892,379.8614861187141,721
16840000,196.34326610626462,316.03714790913097,721
16845000,194.10762943551237,310.9294341182406,721
16850000,202.62658840136558,256.57076024707413,721
16855000,211.48865934094255,341.9712601081688,721
16860000,184.9727803253066,303.91848578540333,721
16865000,195.64915586826083,275.58546174506984,721
16870000,249.62817729995766,309.49297600277356,721
16875000,181.34829129053134,308.24268193058157,721
16880000,180.55599621267402,265.1082439952296,721
16885000,185.93066139777451,335.4681284664445,721
16890000,193.84480064779075,292.43707084166937,721
16895000,180.2344149340874,282.55958960578954,721
16900000,224.63096236660363,333.86354204880814,721
16905000,212.71452345289765,298.8283872451604,720
16910000,177.9869403955059,272.708268557959,720
16915000,177.5236069657983,278.8259854070255,720
16920000,207.66279077144316,225.06463097249335,720
16925000,181.04019704851447,280.6755703202352,720
16930000,151.98654407357543,330.4598659542406,720
16935000,200.1042701656876,296.21043919845374,720
16940000,210.30271009793114,307.5933467545769,720
16945000,194.9739802719897,331.77728772445954,720
16950000,162.4671254778319,254.60302444714873,720
16955000,187.9891683832134,288.1663696707438,720
16960000,169.18977340050822,284.6808715554558,720
16965000,169.87752420790486,265.21733951849353,720
16970000,232.87435883323445,359.18358417766063,720
16975000,179.40588246130895,322.6104052922273,720
16980000,198.03129227562604,300.5884056053807,720
16985000,189.94133543992353,252.64219162444246,720
16990000,212.97302837314027,293.4011295462359,720
16995000,180.48443578550481,323.7315185061467,720
17000000,172.6157112063643,329.458066681551,720
17005000,188.37568478862372,296.19118217064425,720
17010000,207.1351527595736,305.61906307458725,719
17015000,161.8638975257284,318.1808934347359,719
17020000,212.15978298426796,271.67081670174554,719
17025000,197.20020879986558,296.3232764804261,719
17030000,194.32113981588077,311.53851841243994,719
17035000,179.09599997754103,234.69763576359216,719
17040000,217.98138836927706,319.8913630745074,719
17045000,191.75371699906842,320.160561267571,719
17050000,185.80509832962684,258.6020817125291,719
17055000,223.0213524931851,310.5717341429884,719
17060000,202.62487178820797,332.5506232632724,719
17065000,185.26484853217556,339.9825633425121,719
17070000,172.38708086574925,290.028722464035,719
17075000,204.75448160542084,336.95908230631204,719
17080000,188.74338344442305,309.0061630664481,719
17085000,163.23901638072928,259.8998054446743,719
17090000,173.75195122596614,252.71718285397228,719
17095000,198.1765810474717,354.27726311119835,719
17100000,205.2896202940505,280.80131594557315,719
17105000,229.97358209415975,279.85482671930566,719
17110000,184.3744010873682,325.5706076559936,718
17115000,191.23356991344858,332.34709315158017,718
17120000,193.98822267295233,343.2481450449842,718
17125000,198.8558983120054,289.1601869811616,718
17130000,197.53390938984674,313.6367062704173,718
17135000,180.96836534318837,289.84498874324646,718
17140000,150.16511187496928,281.6954844516779,718
17145000,176.41685068938415,243.10597243849756,718
17150000,188.98888082671093,294.29629457495867,718
17155000,191.86822956107343,314.91725455907255,718
17160000,188.11334220844427,328.8580682102284,718
17165000,194.0897946225363,260.46743686380387,718
17170000,182.93363372103977,316.05690584635505,718
17175000,201.1261913084975,285.93158210295564,718
17180000,142.28989307730987,337.6863297393037,718
17185000,180.49354729949118,321.13979981114215,718
17190000,175.25142454773152,355.54653215902044,718
17195000,192.31249774138976,310.4948153653594,718
17200000,177.5945990512716,339.87627187755305,718
17205000,170.8952762693229,299.7140994813052,717
17210000,177.7333687902871,333.05084326807946,717
17215000,173.8449275225092,284.9622709328716,717
17220000,218.17060917305085,315.8864595181547,717
17225000,204.2593122189203,386.77313976746944,717
17230000,214.8296101366168,297.66579362695427,717
17235000,176.8323956072941,292.4752998733802,717
17240000,189.03535354898167,301.7464562065872,717
17245000,193.986189535741,304.8118899065983,717
17250000,240.52133451237373,389.4724111918018,717
17255000,206.49155782475572,320.438404798641,717
17260000,208.81338673198846,309.9754016085615,717
17265000,161.17566967507244,307.4671762715489,717
17270000,209.25894973525223,292.6413757744073,717
17275000,176.65323986266623,304.6159437526003,717
17280000,179.0041958718809,252.3756355560467,717
17285000,187.5115227610091,292.38594094896155,717
17290000,163.47906522317908,289.2413425228836,717
17295000,207.88267329868918,314.88504780506787,717
17300000,190.2073623622398,253.2920521023787,717
17305000,167.15499971874877,412.74510384645873,717
17310000,205.4682044073972,303.5413210672218,716
17315000,203.61799970066764,307.4183904610356,716
17320000,170.22779122887397,304.2971682327232,716
17325000,158.7677238771457,274.7019958748273,716
17330000,173.0464851574912,287.1623384996034,716
17335000,205.82114093808335,275.7248331986983,716
17340000,227.45744673649713,261.6145900547101,716
17345000,163.3331073142603,243.8292492685208,716
17350000,206.59174675320062,349.86129300721524,716
17355000,185.14692812873244,379.7961903334395,716
17360000,212.37675887432067,264.370774777134,716
17365000,192.1070737950872,262.8421697153849,716
17370000,193.76311351273438,306.1922746785496,716
17375000,186.5423234024102,304.3351097738411,716
17380000,218.70539744507911,321.21055431356433,716
17385000,212.36327934721325,323.1522123181398,716
17390000,190.27160034582974,299.05718558374167,716
17395000,171.63078368870015,309.74847024832405,716
17400000,209.25356731290825,316.74557562918824,716
17405000,205.28133751764744,272.4975530419772,716
17410000,184.72292978451028,248.268637524616,716
17415000,225.32094688732008,283.86204250771925,716
17420000,164.26036817088035,293.72311245079044,715
17425000,225.3735957318805,329.40983636327104,715
17430000,199.81406806757275,314.7932645500932,715
17435000,162.8000583299675,304.68550169708965,715
17440000,193.02708743221882,300.5119448772619,715
17445000,166.69555949458044,249.49910676998556,715
17450000,182.8496446718307,298.2083779864987,715
17455000,179.84632883557552,238.37369371625556,715
17460000,206.29247772408095,322.66661420405285,715
17465000,196.2864665491501,289.1074399520561,715
17470000,197.1595437887665,282.068613375778,715
17475000,212.73030228662648,303.1379704380254,715
17480000,181.33994935897147,278.7401172774249,715
17485000,173.32137818061176,287.3265855490353,715
17490000,218.38701666745942,260.9872407537309,715
17495000,177.2088961862489,293.328968177955,715
17500000,179.22112073499625,258.6342770229076,715
17505000,209.74924386796553,296.26158395522384,715
17510000,199.52421887953662,269.4303835084079,715
17515000,194.89677282348137,379.3970960364989,715
17520000,172.97169963210914,326.67217347982694,715
17525000,203.68639502267274,281.9725958489744,714
17530000,181.46281970982233,314.9391111743933,714
17535000,167.64094665526363,371.69266688471663,714
17540000,189.68255528859981,324.37844301832536,714
17545000,196.98630973192743,288.508364844585,714
17550000,212.41861935626756,336.28094873320975,714
17555000,189.18605445544543,308.0490883967908,714
17560000,208.51429899553577,291.79056876603016,714
17565000,170.4093414735196,233.83509142855374,714
17570000,159.26906108935015,348.46408358488793,714
17575000,186.91990692840466,337.11472039119656,714
17580000,203.16625575760895,326.7874705855309,714
17585000,190.23754580824956,323.68752498748455,714
17590000,199.86158845403992,302.1115425964564,714
17595000,177.73959564633128,282.4690326114605,714
17600000,239.68391435131096,249.43929820131063,714
17605000,192.81987572886885,290.93864644489133,714
17610000,168.95443142464617,268.44593677219234,714
17615000,178.86466787192114,249.8570706833201,714
17620000,194.39787781463855,334.76930565620813,713
17625000,229.32050586607085,326.67042335612285,713
17630000,178.42588551818125,294.10381898665656,713
17635000,186.8081276017723,389.40807751108383,713
17640000,224.4645208705886,325.11193982862886,713
17645000,198.31376139594497,266.00444921829705,713
17650000,183.84095595227586,304.0349227132784,713
17655000,219.735392529132,303.0921809538424,713
17660000,199.55720644187184,292.8208650090235,713
17665000,167.60048893561358,264.9918408733559,713
17670000,188.53199832628886,314.8803540735835,713
17675000,171.9814645586098,322.14753112815964,713
17680000,216.15602878491885,355.6873318845805,713
17685000,184.67724144924713,264.36786583033535,713
17690000,192.66599685671696,261.7594183591211,713
17695000,208.98839063506384,282.0214870566474,713
17700000,191.60338520992943,312.1286158841171,713
17705000,207.5620259879259,326.47425014690845,713
17710000,189.07905292318176,346.05524057683465,713
17715000,201.54231996921163,359.03688178126566,713
17720000,184.9548521592349,264.96242896896484,713
17725000,180.37334533157247,335.79686166649304,712
17730000,189.20508248684376,320.01124556306996,712
17735000,191.35449671965637,287.436443017778,712
17740000,177.78032243624278,269.84597513393305,712
17745000,154.78944463732833,270.97423514028554,712
17750000,186.69184516726762,292.5928673278731,712
17755000,173.2724583869903,284.05930703687636,712
17760000,160.41097705219755,246.24176316801012,712
17765000,192.16199252379096,339.8933821137212,712
17770000,182.1572464537356,313.49713277527536,712
17775000,221.40890516104062,358.9031471994792,712
17780000,195.91413463742086,308.87595137880726,712
17785000,201.5143945935436,315.526046875583,712
17790000,211.16982782319957,323.37879085209397,712
17795000,189.07204128256552,316.45199853458973,712
17800000,142.77244974439424,352.0040613896902,712
17805000,225.4647506066181,281.54878765242904,712
17810000,171.71387204291048,290.61423861039066,712
17815000,192.96631777878846,315.5907390290248,712
17820000,191.94522805626943,293.86289538292846,712
17825000,184.48108244854285,300.57726393614337,712
17830000,187.11563887995936,278.62948213502654,712
17835000,210.9080894764656,327.7010868496793,712
17840000,177.75361191715868,282.2583580119197,711
17845000,166.29632304187652,252.57350316100425,711
17850000,193.81670912951853,277.5641738709276,711
17855000,187.85294997856556,279.27893980669836,711
17860000,188.43199813791918,342.86644385702857,711
17865000,198.4243048675436,275.748619304452,711
17870000,189.39457087723073,312.99048053047454,711
17875000,154.7072772012542,299.7692105374083,711
17880000,189.9173538725042,240.7476423049951,711
17885000,205.45206780161936,338.1103476009406,711
17890000,212.8932454533385,298.58011240557386,711
17895000,195.37635638584058,370.8550860203579,711
17900000,200.13714315793564,275.45077761708757,711
17905000,182.96967311822178,300.2035068576225,711
17910000,196.48040595337207,362.40825295773936,711
17915000,183.16965929155327,353.7366576890934,711
17920000,175.13778591605984,284.85779848878184,711
17925000,218.93915239928864,251.84377076308363,711
17930000,184.88934253783577,308.2002349232869,711
